,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,total_magnetization,material_id,oxide_type,tags,elasticity
0,-87.59815272,-6.257010908571429,141.12546985452948,-1.4681227057142852,14,"{'Zn': 2.0, 'Cr': 4.0, 'O': 8.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.8218967478571431,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}","['mvc-6410', 'mp-1047685', 'mp-1047680', 'mp-1047692', 'mp-1392105']",1.642,5.492528310993791,0.8572639,mvc-6410,oxide,[],
1,-93.03589483,-6.645421059285715,154.86101046259807,-1.856532856428571,14,"{'Zn': 2.0, 'Cr': 4.0, 'O': 8.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.4334865971428572,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3m', 'number': 160, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'R 3 -2""'}","['mvc-9986', 'mp-1048872', 'mp-1048880', 'mp-1048879', 'mp-1410768']",1.0657999999999999,5.005363430490557,0.9974862,mvc-9986,oxide,[],
2,-295.10388663,-7.026283015,459.01020887435686,-2.2373948121428566,42,"{'Zn': 6.0, 'Cr': 12.0, 'O': 24.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.05262464142857226,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3m1', 'number': 156, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'P 3 -2""'}","['mvc-9952', 'mp-1048859', 'mp-1048888', 'mp-1048920', 'mp-1360347']",1.1480000000000001,5.066133325090024,6.000000033333333,mvc-9952,oxide,[],
3,-99.10470719,-7.078907656428571,152.38955148343453,-2.290019453571428,14,"{'Zn': 2.0, 'Cr': 4.0, 'O': 8.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.0,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}","['mp-846997', 'mp-847516', 'mp-796417', 'mvc-11550', 'mvc-12379', 'mp-647558', 'mp-19410', 'mp-1103764', 'mp-1103839', 'mp-1104007', 'mp-1104407', 'mp-1104478', 'mp-1104733', 'mp-842337', 'mp-682829', 'mp-841955', 'mp-1271806', 'mp-1271810', 'mp-1272021', 'mp-1277250', 'mp-1297889', 'mp-1442188', 'mp-1542687']",2.6233,5.086540586495294,5.3e-05,mp-19410,oxide,"['Spinel', 'Zinc tetraoxodichromate(III)', 'Zinc dichromium tetraoxide', 'Zinc dichromate(III)', 'Zinc dichromium oxide', 'Zinc chromiumtetraoxid', 'Spinel (Zn-,Cr-exchanged)', 'Zincochromite']",
4,-84.23401177,-6.016715126428571,156.50733683387693,-1.2278269235714276,14,"{'Zn': 2.0, 'Cr': 4.0, 'O': 8.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,1.0621925300000008,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}","['mvc-12571', 'mp-1409107']",0.0,4.952711190792694,1.12844245,mvc-12571,oxide,[],
5,-258.51655034,-6.15515596047619,462.56889108782593,-1.3662677576190472,42,"{'Zn': 6.0, 'Cr': 12.0, 'O': 24.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.9237516959523822,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cm', 'number': 8, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2y'}","['mvc-5335', 'mp-1362371']",0.0,5.027158031025906,0.008684466666666666,mvc-5335,oxide,[],
6,-166.21829206,-5.936367573571429,311.3457257619552,-1.1474793707142854,28,"{'Zn': 4.0, 'Cr': 8.0, 'O': 16.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,1.1425400828571428,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmn', 'number': 59, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab -1ab'}","['mvc-12607', 'mp-1378442']",0.0,4.979259867347256,0.229944725,mvc-12607,oxide,[],
7,-293.04843685,-6.977343734523809,462.92738168956396,-2.188455531666666,42,"{'Zn': 6.0, 'Cr': 12.0, 'O': 24.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.10156392190476282,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3m1', 'number': 156, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'P 3 -2""'}","['mvc-10098', 'mp-1040929', 'mp-1040935', 'mp-1040950', 'mp-1354500']",0.9718999999999998,5.023265003784793,6.000000016666667,mvc-10098,oxide,[],
8,-384.70772568,-6.869780815714286,619.067607100594,-2.0808926128571423,56,"{'Zn': 8.0, 'Cr': 16.0, 'O': 32.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,0.2091268407142861,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cm', 'number': 8, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2y'}","['mvc-5089', 'mp-1365412']",0.8534000000000002,5.0084070281671185,6.000000025,mvc-5089,oxide,[],
9,-166.32505242,-5.940180443571428,280.65531184995405,-1.151292240714285,28,"{'Zn': 4.0, 'Cr': 8.0, 'O': 16.0}",ZnCr2O4,True,"['Cr', 'O', 'Zn']",3,1.1387272128571437,"{'Zn': 0.0, 'Cr': 3.7, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}","['mvc-16347', 'mp-1048271', 'mp-1048305', 'mp-1048310', 'mvc-12643', 'mp-1345218']",2.0598,5.523755338667614,0.051752025,mvc-12643,oxide,[],
